STATE,ZIP CODE,YEAR/QTR,LOCATION
TX,88584,202502,El Paso TX CBA
TX,88585,202502,El Paso TX CBA
TX,88586,202502,El Paso TX CBA
TX,88587,202502,El Paso TX CBA
TX,88588,202502,El Paso TX CBA
TX,88589,202502,El Paso TX CBA
TX,88590,202502,El Paso TX CBA
TX,88595,202502,El Paso TX CBA
TX,77001,202502,Houston TX CBA
TX,77002,202502,Houston TX CBA
TX,77003,202502,Houston TX CBA
TX,77004,202502,Houston TX CBA
TX,77005,202502,Houston TX CBA
TX,77006,202502,Houston TX CBA
TX,77007,202502,Houston TX CBA
TX,77008,202502,Houston TX CBA
TX,77009,202502,Houston TX CBA
TX,77010,202502,Houston TX CBA
TX,77011,202502,Houston TX CBA
TX,77012,202502,Houston TX CBA
TX,77013,202502,Houston TX CBA
TX,77014,202502,Houston TX CBA
TX,77015,202502,Houston TX CBA
TX,77016,202502,Houston TX CBA
TX,77017,202502,Houston TX CBA
TX,77018,202502,Houston TX CBA
TX,77019,202502,Houston TX CBA
TX,77020,202502,Houston TX CBA
TX,77021,202502,Houston TX CBA
TX,77022,202502,Houston TX CBA
TX,77023,202502,Houston TX CBA
TX,77024,202502,Houston TX CBA
TX,77025,202502,Houston TX CBA
TX,77026,202502,Houston TX CBA
TX,77027,202502,Houston TX CBA
TX,77028,202502,Houston TX CBA
TX,77029,202502,Houston TX CBA
TX,77030,202502,Houston TX CBA
TX,77031,202502,Houston TX CBA
TX,77032,202502,Houston TX CBA
TX,77033,202502,Houston TX CBA
TX,77034,202502,Houston TX CBA
TX,77035,202502,Houston TX CBA
TX,77036,202502,Houston TX CBA
TX,77037,202502,Houston TX CBA
TX,77038,202502,Houston TX CBA
TX,77039,202502,Houston TX CBA
TX,77040,202502,Houston TX CBA
TX,77041,202502,Houston TX CBA
TX,77042,202502,Houston TX CBA
TX,77043,202502,Houston TX CBA
TX,77044,202502,Houston TX CBA
TX,77045,202502,Houston TX CBA
TX,77046,202502,Houston TX CBA
TX,77047,202502,Houston TX CBA
TX,77048,202502,Houston TX CBA
TX,77049,202502,Houston TX CBA
TX,77050,202502,Houston TX CBA
TX,77051,202502,Houston TX CBA
TX,77052,202502,Houston TX CBA
TX,77053,202502,Houston TX CBA
TX,77054,202502,Houston TX CBA
TX,77055,202502,Houston TX CBA
TX,77056,202502,Houston TX CBA
TX,77057,202502,Houston TX CBA
TX,77058,202502,Houston TX CBA
TX,77059,202502,Houston TX CBA
TX,77060,202502,Houston TX CBA
TX,77061,202502,Houston TX CBA
TX,77062,202502,Houston TX CBA
TX,77063,202502,Houston TX CBA
TX,77064,202502,Houston TX CBA
TX,77065,202502,Houston TX CBA
TX,77066,202502,Houston TX CBA
TX,77067,202502,Houston TX CBA
TX,77068,202502,Houston TX CBA
TX,77069,202502,Houston TX CBA
TX,77070,202502,Houston TX CBA
TX,77071,202502,Houston TX CBA
TX,77072,202502,Houston TX CBA
TX,77073,202502,Houston TX CBA
TX,77074,202502,Houston TX CBA
TX,77075,202502,Houston TX CBA
TX,77076,202502,Houston TX CBA
TX,77077,202502,Houston TX CBA
TX,77078,202502,Houston TX CBA
TX,77079,202502,Houston TX CBA
TX,77080,202502,Houston TX CBA
TX,77081,202502,Houston TX CBA
TX,77082,202502,Houston TX CBA
TX,77083,202502,Houston TX CBA
TX,77084,202502,Houston TX CBA
TX,77085,202502,Houston TX CBA
TX,77086,202502,Houston TX CBA
TX,77087,202502,Houston TX CBA
TX,77088,202502,Houston TX CBA
TX,77089,202502,Houston TX CBA
TX,77090,202502,Houston TX CBA
TX,77091,202502,Houston TX CBA
TX,77092,202502,Houston TX CBA
TX,77093,202502,Houston TX CBA
TX,77094,202502,Houston TX CBA
TX,77095,202502,Houston TX CBA
TX,77096,202502,Houston TX CBA
TX,77098,202502,Houston TX CBA
TX,77099,202502,Houston TX CBA
TX,77201,202502,Houston TX CBA
TX,77202,202502,Houston TX CBA
TX,77203,202502,Houston TX CBA
TX,77204,202502,Houston TX CBA
TX,77205,202502,Houston TX CBA
TX,77206,202502,Houston TX CBA
TX,77207,202502,Houston TX CBA
TX,77208,202502,Houston TX CBA
TX,77209,202502,Houston TX CBA
TX,77210,202502,Houston TX CBA
TX,77212,202502,Houston TX CBA
TX,77213,202502,Houston TX CBA
TX,77215,202502,Houston TX CBA
TX,77216,202502,Houston TX CBA
TX,77217,202502,Houston TX CBA
TX,77218,202502,Houston TX CBA
TX,77219,202502,Houston TX CBA
TX,77220,202502,Houston TX CBA
TX,77221,202502,Houston TX CBA
TX,77222,202502,Houston TX CBA
TX,77223,202502,Houston TX CBA
TX,77224,202502,Houston TX CBA
TX,77225,202502,Houston TX CBA
TX,77226,202502,Houston TX CBA
TX,77227,202502,Houston TX CBA
TX,77228,202502,Houston TX CBA
TX,77229,202502,Houston TX CBA
TX,77230,202502,Houston TX CBA
TX,77231,202502,Houston TX CBA
TX,77233,202502,Houston TX CBA
TX,77234,202502,Houston TX CBA
TX,77235,202502,Houston TX CBA
TX,77236,202502,Houston TX CBA
TX,77237,202502,Houston TX CBA
TX,77238,202502,Houston TX CBA
TX,77240,202502,Houston TX CBA
TX,77241,202502,Houston TX CBA
TX,77242,202502,Houston TX CBA
TX,77243,202502,Houston TX CBA
TX,77244,202502,Houston TX CBA
TX,77245,202502,Houston TX CBA
TX,77248,202502,Houston TX CBA
TX,77249,202502,Houston TX CBA
TX,77251,202502,Houston TX CBA
TX,77252,202502,Houston TX CBA
TX,77253,202502,Houston TX CBA
TX,77254,202502,Houston TX CBA
TX,77255,202502,Houston TX CBA
TX,77256,202502,Houston TX CBA
TX,77257,202502,Houston TX CBA
TX,77258,202502,Houston TX CBA
TX,77259,202502,Houston TX CBA
TX,77261,202502,Houston TX CBA
TX,77262,202502,Houston TX CBA
TX,77263,202502,Houston TX CBA
TX,77265,202502,Houston TX CBA
TX,77266,202502,Houston TX CBA
TX,77267,202502,Houston TX CBA
TX,77268,202502,Houston TX CBA
TX,77269,202502,Houston TX CBA
TX,77270,202502,Houston TX CBA
TX,77271,202502,Houston TX CBA
TX,77272,202502,Houston TX CBA
TX,77273,202502,Houston TX CBA
TX,77274,202502,Houston TX CBA
TX,77275,202502,Houston TX CBA
TX,77277,202502,Houston TX CBA
TX,77279,202502,Houston TX CBA
TX,77280,202502,Houston TX CBA
TX,77282,202502,Houston TX CBA
TX,77284,202502,Houston TX CBA
TX,77287,202502,Houston TX CBA
TX,77288,202502,Houston TX CBA
TX,77289,202502,Houston TX CBA
TX,77290,202502,Houston TX CBA
TX,77291,202502,Houston TX CBA
TX,77292,202502,Houston TX CBA
TX,77293,202502,Houston TX CBA
TX,77297,202502,Houston TX CBA
TX,77299,202502,Houston TX CBA
TX,77301,202502,Houston TX CBA
TX,77302,202502,Houston TX CBA
TX,77303,202502,Houston TX CBA
TX,77304,202502,Houston TX CBA
TX,77305,202502,Houston TX CBA
TX,77306,202502,Houston TX CBA
TX,77315,202502,Houston TX CBA
TX,77316,202502,Houston TX CBA
TX,77318,202502,Houston TX CBA
TX,77325,202502,Houston TX CBA
TX,77327,202502,Houston TX CBA
TX,77328,202502,Houston TX CBA
TX,77331,202502,Houston TX CBA
TX,77333,202502,Houston TX CBA
TX,77336,202502,Houston TX CBA
TX,77337,202502,Houston TX CBA
TX,77338,202502,Houston TX CBA
TX,77339,202502,Houston TX CBA
TX,77345,202502,Houston TX CBA
TX,77346,202502,Houston TX CBA
TX,77347,202502,Houston TX CBA
TX,77353,202502,Houston TX CBA
TX,77354,202502,Houston TX CBA
TX,77355,202502,Houston TX CBA
TX,77356,202502,Houston TX CBA
TX,77357,202502,Houston TX CBA
TX,77358,202502,Houston TX CBA
TX,77359,202502,Houston TX CBA
TX,77362,202502,Houston TX CBA
TX,77364,202502,Houston TX CBA
TX,77365,202502,Houston TX CBA
TX,77368,202502,Houston TX CBA
TX,77369,202502,Houston TX CBA
TX,77371,202502,Houston TX CBA
TX,77372,202502,Houston TX CBA
TX,77373,202502,Houston TX CBA
TX,77375,202502,Houston TX CBA
TX,77377,202502,Houston TX CBA
TX,77378,202502,Houston TX CBA
TX,77379,202502,Houston TX CBA
TX,77380,202502,Houston TX CBA
TX,77381,202502,Houston TX CBA
TX,77382,202502,Houston TX CBA
TX,77383,202502,Houston TX CBA
TX,77384,202502,Houston TX CBA
TX,77385,202502,Houston TX CBA
TX,77386,202502,Houston TX CBA
TX,77387,202502,Houston TX CBA
TX,77388,202502,Houston TX CBA
TX,77389,202502,Houston TX CBA
TX,77391,202502,Houston TX CBA
TX,77393,202502,Houston TX CBA
TX,77396,202502,Houston TX CBA
TX,77401,202502,Houston TX CBA
TX,77402,202502,Houston TX CBA
TX,77406,202502,Houston TX CBA
TX,77407,202502,Houston TX CBA
TX,77410,202502,Houston TX CBA
TX,77411,202502,Houston TX CBA
TX,77413,202502,Houston TX CBA
TX,77417,202502,Houston TX CBA
TX,77418,202502,Houston TX CBA
TX,77422,202502,Houston TX CBA
TX,77423,202502,Houston TX CBA
TX,77429,202502,Houston TX CBA
TX,77430,202502,Houston TX CBA
TX,77431,202502,Houston TX CBA
TX,77433,202502,Houston TX CBA
TX,77441,202502,Houston TX CBA
TX,77444,202502,Houston TX CBA
TX,77445,202502,Houston TX CBA
TX,77446,202502,Houston TX CBA
TX,77447,202502,Houston TX CBA
TX,77449,202502,Houston TX CBA
TX,77450,202502,Houston TX CBA
TX,77451,202502,Houston TX CBA
TX,77452,202502,Houston TX CBA
TX,77459,202502,Houston TX CBA
TX,77461,202502,Houston TX CBA
TX,77463,202502,Houston TX CBA
TX,77464,202502,Houston TX CBA
TX,77466,202502,Houston TX CBA
TX,77469,202502,Houston TX CBA
TX,77471,202502,Houston TX CBA
TX,77473,202502,Houston TX CBA
TX,77474,202502,Houston TX CBA
TX,77476,202502,Houston TX CBA
TX,77477,202502,Houston TX CBA
TX,77478,202502,Houston TX CBA
TX,77479,202502,Houston TX CBA
TX,77480,202502,Houston TX CBA
TX,77481,202502,Houston TX CBA
TX,77484,202502,Houston TX CBA
TX,77485,202502,Houston TX CBA
TX,77486,202502,Houston TX CBA
TX,77487,202502,Houston TX CBA
TX,77489,202502,Houston TX CBA
TX,77491,202502,Houston TX CBA
TX,77492,202502,Houston TX CBA
TX,77493,202502,Houston TX CBA
TX,77494,202502,Houston TX CBA
TX,77496,202502,Houston TX CBA
TX,77497,202502,Houston TX CBA
TX,77498,202502,Houston TX CBA
TX,77501,202502,Houston TX CBA
TX,77502,202502,Houston TX CBA
TX,77503,202502,Houston TX CBA
TX,77504,202502,Houston TX CBA
TX,77505,202502,Houston TX CBA
TX,77506,202502,Houston TX CBA
TX,77507,202502,Houston TX CBA
TX,77508,202502,Houston TX CBA
TX,77510,202502,Houston TX CBA
TX,77511,202502,Houston TX CBA
TX,77512,202502,Houston TX CBA
TX,77514,202502,Houston TX CBA
TX,77515,202502,Houston TX CBA
TX,77516,202502,Houston TX CBA
TX,77517,202502,Houston TX CBA
TX,77518,202502,Houston TX CBA
TX,77520,202502,Houston TX CBA
TX,77521,202502,Houston TX CBA
TX,77522,202502,Houston TX CBA
TX,77523,202502,Houston TX CBA
TX,77530,202502,Houston TX CBA
TX,77531,202502,Houston TX CBA
TX,77532,202502,Houston TX CBA
TX,77533,202502,Houston TX CBA
TX,77534,202502,Houston TX CBA
TX,77535,202502,Houston TX CBA
TX,77536,202502,Houston TX CBA
TX,77538,202502,Houston TX CBA
TX,77539,202502,Houston TX CBA
TX,77541,202502,Houston TX CBA
TX,77542,202502,Houston TX CBA
TX,77545,202502,Houston TX CBA
TX,77546,202502,Houston TX CBA
TX,77547,202502,Houston TX CBA
TX,77549,202502,Houston TX CBA
TX,77550,202502,Houston TX CBA
TX,77551,202502,Houston TX CBA
TX,77552,202502,Houston TX CBA
TX,77553,202502,Houston TX CBA
TX,77554,202502,Houston TX CBA
TX,77555,202502,Houston TX CBA
TX,77560,202502,Houston TX CBA
TX,77561,202502,Houston TX CBA
TX,77562,202502,Houston TX CBA
TX,77563,202502,Houston TX CBA
TX,77564,202502,Houston TX CBA
TX,77565,202502,Houston TX CBA
TX,77566,202502,Houston TX CBA
TX,77568,202502,Houston TX CBA
TX,77571,202502,Houston TX CBA
TX,77572,202502,Houston TX CBA
TX,77573,202502,Houston TX CBA
TX,77574,202502,Houston TX CBA
TX,77575,202502,Houston TX CBA
TX,77577,202502,Houston TX CBA
TX,77578,202502,Houston TX CBA
TX,77580,202502,Houston TX CBA
TX,77581,202502,Houston TX CBA
TX,77582,202502,Houston TX CBA
TX,77583,202502,Houston TX CBA
TX,77584,202502,Houston TX CBA
TX,77586,202502,Houston TX CBA
TX,77587,202502,Houston TX CBA
TX,77588,202502,Houston TX CBA
TX,77590,202502,Houston TX CBA
TX,77591,202502,Houston TX CBA
TX,77592,202502,Houston TX CBA
TX,77597,202502,Houston TX CBA
TX,77598,202502,Houston TX CBA
TX,77617,202502,Houston TX CBA
TX,77623,202502,Houston TX CBA
TX,77650,202502,Houston TX CBA
TX,77661,202502,Houston TX CBA
TX,77665,202502,Houston TX CBA
TX,77873,202502,Houston TX CBA
TX,78931,202502,Houston TX CBA
TX,78933,202502,Houston TX CBA
TX,78944,202502,Houston TX CBA
TX,78950,202502,Houston TX CBA
TX,78501,202502,McAllen TX CBA
TX,78502,202502,McAllen TX CBA
TX,78503,202502,McAllen TX CBA
TX,78504,202502,McAllen TX CBA
TX,78505,202502,McAllen TX CBA
TX,78516,202502,McAllen TX CBA
TX,78537,202502,McAllen TX CBA
TX,78538,202502,McAllen TX CBA
TX,78539,202502,McAllen TX CBA
TX,78540,202502,McAllen TX CBA
TX,78541,202502,McAllen TX CBA
TX,78542,202502,McAllen TX CBA
TX,78543,202502,McAllen TX CBA
TX,78549,202502,McAllen TX CBA
TX,78557,202502,McAllen TX CBA
TX,78558,202502,McAllen TX CBA
TX,78560,202502,McAllen TX CBA
TX,78562,202502,McAllen TX CBA
TX,78563,202502,McAllen TX CBA
TX,78565,202502,McAllen TX CBA
TX,78570,202502,McAllen TX CBA
TX,78572,202502,McAllen TX CBA
TX,78573,202502,McAllen TX CBA
TX,78574,202502,McAllen TX CBA
TX,78576,202502,McAllen TX CBA
TX,78577,202502,McAllen TX CBA
TX,78579,202502,McAllen TX CBA
TX,78589,202502,McAllen TX CBA
TX,78595,202502,McAllen TX CBA
TX,78596,202502,McAllen TX CBA
TX,78599,202502,McAllen TX CBA
TX,78002,202502,San Antonio TX CBA
TX,78003,202502,San Antonio TX CBA
TX,78004,202502,San Antonio TX CBA
TX,78006,202502,San Antonio TX CBA
TX,78008,202502,San Antonio TX CBA
TX,78009,202502,San Antonio TX CBA
TX,78011,202502,San Antonio TX CBA
TX,78012,202502,San Antonio TX CBA
TX,78013,202502,San Antonio TX CBA
TX,78015,202502,San Antonio TX CBA
TX,78016,202502,San Antonio TX CBA
TX,78023,202502,San Antonio TX CBA
TX,78026,202502,San Antonio TX CBA
TX,78027,202502,San Antonio TX CBA
TX,78039,202502,San Antonio TX CBA
TX,78050,202502,San Antonio TX CBA
TX,78052,202502,San Antonio TX CBA
TX,78054,202502,San Antonio TX CBA
TX,78055,202502,San Antonio TX CBA
TX,78056,202502,San Antonio TX CBA
TX,78059,202502,San Antonio TX CBA
TX,78062,202502,San Antonio TX CBA
TX,78063,202502,San Antonio TX CBA
TX,78064,202502,San Antonio TX CBA
TX,78065,202502,San Antonio TX CBA
TX,78066,202502,San Antonio TX CBA
TX,78069,202502,San Antonio TX CBA
TX,78070,202502,San Antonio TX CBA
TX,78073,202502,San Antonio TX CBA
TX,78074,202502,San Antonio TX CBA
TX,78101,202502,San Antonio TX CBA
TX,78108,202502,San Antonio TX CBA
TX,78109,202502,San Antonio TX CBA
TX,78112,202502,San Antonio TX CBA
TX,78113,202502,San Antonio TX CBA
TX,78114,202502,San Antonio TX CBA
TX,78115,202502,San Antonio TX CBA
TX,78121,202502,San Antonio TX CBA
TX,78123,202502,San Antonio TX CBA
TX,78124,202502,San Antonio TX CBA
TX,78130,202502,San Antonio TX CBA
TX,78131,202502,San Antonio TX CBA
TX,78132,202502,San Antonio TX CBA
TX,78133,202502,San Antonio TX CBA
TX,78135,202502,San Antonio TX CBA
TX,78143,202502,San Antonio TX CBA
TX,78147,202502,San Antonio TX CBA
TX,78148,202502,San Antonio TX CBA
TX,78150,202502,San Antonio TX CBA
TX,78152,202502,San Antonio TX CBA
TX,78154,202502,San Antonio TX CBA
TX,78155,202502,San Antonio TX CBA
TX,78156,202502,San Antonio TX CBA
TX,78160,202502,San Antonio TX CBA
TX,78161,202502,San Antonio TX CBA
TX,78163,202502,San Antonio TX CBA
TX,78201,202502,San Antonio TX CBA
TX,78202,202502,San Antonio TX CBA
TX,78203,202502,San Antonio TX CBA
TX,78204,202502,San Antonio TX CBA
TX,78205,202502,San Antonio TX CBA
TX,78206,202502,San Antonio TX CBA
TX,78207,202502,San Antonio TX CBA
TX,78208,202502,San Antonio TX CBA
TX,78209,202502,San Antonio TX CBA
TX,78210,202502,San Antonio TX CBA
TX,78211,202502,San Antonio TX CBA
TX,78212,202502,San Antonio TX CBA
TX,78213,202502,San Antonio TX CBA
TX,78214,202502,San Antonio TX CBA
TX,78215,202502,San Antonio TX CBA
TX,78216,202502,San Antonio TX CBA
TX,78217,202502,San Antonio TX CBA
TX,78218,202502,San Antonio TX CBA
TX,78219,202502,San Antonio TX CBA
TX,78220,202502,San Antonio TX CBA
TX,78221,202502,San Antonio TX CBA
TX,78222,202502,San Antonio TX CBA
TX,78223,202502,San Antonio TX CBA
TX,78224,202502,San Antonio TX CBA
TX,78225,202502,San Antonio TX CBA
TX,78226,202502,San Antonio TX CBA
TX,78227,202502,San Antonio TX CBA
TX,78228,202502,San Antonio TX CBA
TX,78229,202502,San Antonio TX CBA
TX,78230,202502,San Antonio TX CBA
TX,78231,202502,San Antonio TX CBA
TX,78232,202502,San Antonio TX CBA
TX,78233,202502,San Antonio TX CBA
TX,78234,202502,San Antonio TX CBA
TX,78235,202502,San Antonio TX CBA
TX,78236,202502,San Antonio TX CBA
TX,78237,202502,San Antonio TX CBA
TX,78238,202502,San Antonio TX CBA
TX,78239,202502,San Antonio TX CBA
TX,78240,202502,San Antonio TX CBA
TX,78241,202502,San Antonio TX CBA
TX,78242,202502,San Antonio TX CBA
TX,78243,202502,San Antonio TX CBA
TX,78244,202502,San Antonio TX CBA
TX,78245,202502,San Antonio TX CBA
TX,78246,202502,San Antonio TX CBA
TX,78247,202502,San Antonio TX CBA
TX,78248,202502,San Antonio TX CBA
TX,78249,202502,San Antonio TX CBA
TX,78250,202502,San Antonio TX CBA
TX,78251,202502,San Antonio TX CBA
TX,78252,202502,San Antonio TX CBA
TX,78253,202502,San Antonio TX CBA
TX,78254,202502,San Antonio TX CBA
TX,78255,202502,San Antonio TX CBA
TX,78256,202502,San Antonio TX CBA
TX,78257,202502,San Antonio TX CBA
TX,78258,202502,San Antonio TX CBA
TX,78259,202502,San Antonio TX CBA
TX,78260,202502,San Antonio TX CBA
TX,78261,202502,San Antonio TX CBA
TX,78263,202502,San Antonio TX CBA
TX,78264,202502,San Antonio TX CBA
TX,78265,202502,San Antonio TX CBA
TX,78266,202502,San Antonio TX CBA
TX,78268,202502,San Antonio TX CBA
TX,78269,202502,San Antonio TX CBA
TX,78270,202502,San Antonio TX CBA
TX,78278,202502,San Antonio TX CBA
TX,78279,202502,San Antonio TX CBA
TX,78280,202502,San Antonio TX CBA
TX,78283,202502,San Antonio TX CBA
TX,78284,202502,San Antonio TX CBA
TX,78285,202502,San Antonio TX CBA
TX,78288,202502,San Antonio TX CBA
TX,78289,202502,San Antonio TX CBA
TX,78291,202502,San Antonio TX CBA
TX,78292,202502,San Antonio TX CBA
TX,78293,202502,San Antonio TX CBA
TX,78294,202502,San Antonio TX CBA
TX,78295,202502,San Antonio TX CBA
TX,78296,202502,San Antonio TX CBA
TX,78297,202502,San Antonio TX CBA
TX,78298,202502,San Antonio TX CBA
TX,78299,202502,San Antonio TX CBA
TX,78623,202502,San Antonio TX CBA
TX,78638,202502,San Antonio TX CBA
TX,78670,202502,San Antonio TX CBA
TX,78850,202502,San Antonio TX CBA
TX,78861,202502,San Antonio TX CBA
TX,78883,202502,San Antonio TX CBA
TX,78885,202502,San Antonio TX CBA
TX,78886,202502,San Antonio TX CBA
UT,84006,202502,Salt Lake City UT CBA
UT,84009,202502,Salt Lake City UT CBA
UT,84017,202502,Salt Lake City UT CBA
UT,84020,202502,Salt Lake City UT CBA
UT,84022,202502,Salt Lake City UT CBA
UT,84024,202502,Salt Lake City UT CBA
UT,84029,202502,Salt Lake City UT CBA
UT,84033,202502,Salt Lake City UT CBA
UT,84036,202502,Salt Lake City UT CBA
UT,84044,202502,Salt Lake City UT CBA
UT,84047,202502,Salt Lake City UT CBA
UT,84055,202502,Salt Lake City UT CBA
UT,84060,202502,Salt Lake City UT CBA
UT,84061,202502,Salt Lake City UT CBA
UT,84065,202502,Salt Lake City UT CBA
UT,84068,202502,Salt Lake City UT CBA
UT,84069,202502,Salt Lake City UT CBA
UT,84070,202502,Salt Lake City UT CBA
UT,84071,202502,Salt Lake City UT CBA
UT,84074,202502,Salt Lake City UT CBA
UT,84080,202502,Salt Lake City UT CBA
UT,84081,202502,Salt Lake City UT CBA
UT,84084,202502,Salt Lake City UT CBA
UT,84088,202502,Salt Lake City UT CBA
UT,84090,202502,Salt Lake City UT CBA
UT,84091,202502,Salt Lake City UT CBA
UT,84092,202502,Salt Lake City UT CBA
UT,84093,202502,Salt Lake City UT CBA
UT,84094,202502,Salt Lake City UT CBA
UT,84095,202502,Salt Lake City UT CBA
UT,84096,202502,Salt Lake City UT CBA
UT,84098,202502,Salt Lake City UT CBA
UT,84101,202502,Salt Lake City UT CBA
UT,84102,202502,Salt Lake City UT CBA
UT,84103,202502,Salt Lake City UT CBA
UT,84104,202502,Salt Lake City UT CBA
UT,84105,202502,Salt Lake City UT CBA
UT,84106,202502,Salt Lake City UT CBA
UT,84107,202502,Salt Lake City UT CBA
UT,84108,202502,Salt Lake City UT CBA
UT,84109,202502,Salt Lake City UT CBA
UT,84110,202502,Salt Lake City UT CBA
UT,84111,202502,Salt Lake City UT CBA
UT,84112,202502,Salt Lake City UT CBA
UT,84113,202502,Salt Lake City UT CBA
UT,84114,202502,Salt Lake City UT CBA
UT,84115,202502,Salt Lake City UT CBA
UT,84116,202502,Salt Lake City UT CBA
UT,84117,202502,Salt Lake City UT CBA
UT,84118,202502,Salt Lake City UT CBA
UT,84119,202502,Salt Lake City UT CBA
UT,84120,202502,Salt Lake City UT CBA
UT,84121,202502,Salt Lake City UT CBA
UT,84122,202502,Salt Lake City UT CBA
UT,84123,202502,Salt Lake City UT CBA
UT,84124,202502,Salt Lake City UT CBA
UT,84125,202502,Salt Lake City UT CBA
UT,84126,202502,Salt Lake City UT CBA
UT,84127,202502,Salt Lake City UT CBA
UT,84128,202502,Salt Lake City UT CBA
UT,84129,202502,Salt Lake City UT CBA
UT,84130,202502,Salt Lake City UT CBA
UT,84131,202502,Salt Lake City UT CBA
UT,84132,202502,Salt Lake City UT CBA
UT,84133,202502,Salt Lake City UT CBA
UT,84134,202502,Salt Lake City UT CBA
UT,84138,202502,Salt Lake City UT CBA
UT,84139,202502,Salt Lake City UT CBA
UT,84141,202502,Salt Lake City UT CBA
UT,84143,202502,Salt Lake City UT CBA
UT,84145,202502,Salt Lake City UT CBA
UT,84147,202502,Salt Lake City UT CBA
UT,84148,202502,Salt Lake City UT CBA
UT,84150,202502,Salt Lake City UT CBA
UT,84151,202502,Salt Lake City UT CBA
UT,84152,202502,Salt Lake City UT CBA
UT,84157,202502,Salt Lake City UT CBA
UT,84158,202502,Salt Lake City UT CBA
UT,84165,202502,Salt Lake City UT CBA
UT,84170,202502,Salt Lake City UT CBA
UT,84171,202502,Salt Lake City UT CBA
UT,84180,202502,Salt Lake City UT CBA
UT,84184,202502,Salt Lake City UT CBA
UT,84190,202502,Salt Lake City UT CBA
UT,84199,202502,Salt Lake City UT CBA
VA,20041,202502,Arlington VA CBA
VA,20101,202502,Arlington VA CBA
VA,20102,202502,Arlington VA CBA
VA,20103,202502,Arlington VA CBA
VA,20104,202502,Arlington VA CBA
VA,20105,202502,Arlington VA CBA
VA,20106,202502,Arlington VA CBA
VA,20108,202502,Arlington VA CBA
VA,20109,202502,Arlington VA CBA
VA,20110,202502,Arlington VA CBA
VA,20111,202502,Arlington VA CBA
VA,20112,202502,Arlington VA CBA
VA,20113,202502,Arlington VA CBA
VA,20115,202502,Arlington VA CBA
VA,20116,202502,Arlington VA CBA
VA,20117,202502,Arlington VA CBA
VA,20118,202502,Arlington VA CBA
VA,20119,202502,Arlington VA CBA
VA,20120,202502,Arlington VA CBA
VA,20121,202502,Arlington VA CBA
VA,20122,202502,Arlington VA CBA
VA,20124,202502,Arlington VA CBA
VA,20128,202502,Arlington VA CBA
VA,20129,202502,Arlington VA CBA
VA,20131,202502,Arlington VA CBA
VA,20132,202502,Arlington VA CBA
VA,20134,202502,Arlington VA CBA
VA,20136,202502,Arlington VA CBA
VA,20137,202502,Arlington VA CBA
VA,20138,202502,Arlington VA CBA
VA,20139,202502,Arlington VA CBA
VA,20140,202502,Arlington VA CBA
VA,20141,202502,Arlington VA CBA
VA,20142,202502,Arlington VA CBA
VA,20143,202502,Arlington VA CBA
VA,20144,202502,Arlington VA CBA
VA,20146,202502,Arlington VA CBA
VA,20147,202502,Arlington VA CBA
VA,20148,202502,Arlington VA CBA
VA,20149,202502,Arlington VA CBA
VA,20151,202502,Arlington VA CBA
VA,20152,202502,Arlington VA CBA
VA,20153,202502,Arlington VA CBA
VA,20155,202502,Arlington VA CBA
VA,20156,202502,Arlington VA CBA
VA,20158,202502,Arlington VA CBA
VA,20159,202502,Arlington VA CBA
VA,20160,202502,Arlington VA CBA
VA,20163,202502,Arlington VA CBA
VA,20164,202502,Arlington VA CBA
VA,20165,202502,Arlington VA CBA
VA,20166,202502,Arlington VA CBA
VA,20167,202502,Arlington VA CBA
VA,20168,202502,Arlington VA CBA
VA,20169,202502,Arlington VA CBA
VA,20170,202502,Arlington VA CBA
VA,20171,202502,Arlington VA CBA
VA,20172,202502,Arlington VA CBA
VA,20175,202502,Arlington VA CBA
VA,20176,202502,Arlington VA CBA
VA,20177,202502,Arlington VA CBA
VA,20178,202502,Arlington VA CBA
VA,20180,202502,Arlington VA CBA
VA,20181,202502,Arlington VA CBA
VA,20182,202502,Arlington VA CBA
VA,20184,202502,Arlington VA CBA
VA,20185,202502,Arlington VA CBA
VA,20186,202502,Arlington VA CBA
VA,20187,202502,Arlington VA CBA
VA,20188,202502,Arlington VA CBA
VA,20189,202502,Arlington VA CBA
VA,20190,202502,Arlington VA CBA
VA,20191,202502,Arlington VA CBA
VA,20192,202502,Arlington VA CBA
VA,20194,202502,Arlington VA CBA
VA,20195,202502,Arlington VA CBA
VA,20196,202502,Arlington VA CBA
VA,20197,202502,Arlington VA CBA
VA,20198,202502,Arlington VA CBA
VA,20598,202502,Arlington VA CBA
VA,22003,202502,Arlington VA CBA
VA,22009,202502,Arlington VA CBA
VA,22015,202502,Arlington VA CBA
VA,22025,202502,Arlington VA CBA
VA,22026,202502,Arlington VA CBA
VA,22027,202502,Arlington VA CBA
VA,22030,202502,Arlington VA CBA
VA,22031,202502,Arlington VA CBA
VA,22032,202502,Arlington VA CBA
VA,22033,202502,Arlington VA CBA
VA,22034,202502,Arlington VA CBA
VA,22035,202502,Arlington VA CBA
VA,22036,202502,Arlington VA CBA
VA,22037,202502,Arlington VA CBA
VA,22038,202502,Arlington VA CBA
VA,22039,202502,Arlington VA CBA
VA,22040,202502,Arlington VA CBA
VA,22041,202502,Arlington VA CBA
VA,22042,202502,Arlington VA CBA
